Lat, Lng, Date, t (s), Pressure (mBar), Temperature (°C), Relative Humidity (%), Light Intensity (Lux)
-180.00000, -180.00000, 02/01/2023 21:02:46.316, 239.000, 1016.333252, 17.709999, 24.736841, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:47.316, 240.000, 1016.309448, 17.700001, 24.737062, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:48.316, 241.000, 1016.336975, 17.690001, 24.737284, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:49.316, 242.000, 1016.307251, 17.670000, 24.737667, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:50.316, 243.000, 1016.299011, 17.660000, 24.737944, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:51.316, 244.000, 1016.337708, 17.660000, 24.737999, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:52.316, 245.000, 1016.305298, 17.650000, 24.738054, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:53.316, 246.000, 1016.316589, 17.639999, 24.738443, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:54.316, 247.000, 1016.297058, 17.629999, 24.738609, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:55.316, 248.000, 1016.330566, 17.620001, 26.019402, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:56.316, 249.000, 1016.334595, 17.600000, 24.739277, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:57.316, 250.000, 1016.356079, 17.580000, 24.739660, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:58.316, 251.000, 1016.319702, 17.580000, 24.739660, 0.000000
-180.00000, -180.00000, 02/01/2023 21:02:59.316, 252.000, 1016.334656, 17.570000, 24.739935, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:00.316, 253.000, 1016.310486, 17.549999, 24.740267, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:01.316, 254.000, 1016.327393, 17.530001, 24.740709, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:02.316, 255.000, 1016.302673, 17.520000, 24.740986, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:03.316, 256.000, 1016.315613, 17.520000, 24.741096, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:04.316, 257.000, 1016.316589, 17.500000, 24.741318, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:05.316, 258.000, 1016.311340, 17.490000, 24.741533, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:06.316, 259.000, 1016.308350, 17.469999, 24.741976, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:07.316, 260.000, 1016.310059, 17.469999, 24.741976, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:08.316, 261.000, 1016.302124, 17.469999, 24.742142, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:09.316, 262.000, 1016.309753, 17.459999, 24.742361, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:10.316, 263.000, 1016.281372, 17.430000, 26.023079, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:11.316, 264.000, 1016.279053, 17.410000, 26.023363, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:12.316, 265.000, 1016.278809, 17.389999, 26.023697, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:13.316, 266.000, 1016.263611, 17.389999, 26.023792, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:14.316, 267.000, 1016.285400, 17.379999, 24.744011, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:15.316, 268.000, 1016.264282, 17.370001, 26.024078, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:16.316, 269.000, 1016.282166, 17.360001, 26.024412, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:17.316, 270.000, 1016.277893, 17.340000, 24.744892, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:18.316, 271.000, 1016.264038, 17.330000, 26.024889, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:19.316, 272.000, 1016.241516, 17.320000, 26.025028, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:20.316, 273.000, 1016.272644, 17.320000, 26.025124, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:21.316, 274.000, 1016.259094, 17.299999, 26.025455, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:22.316, 275.000, 1016.256470, 17.280001, 26.025742, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:23.316, 276.000, 1016.252502, 17.270000, 26.025932, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:24.316, 277.000, 1016.242310, 17.260000, 26.026266, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:25.316, 278.000, 1016.240295, 17.250000, 26.026361, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:26.316, 279.000, 1016.240295, 17.230000, 26.026690, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:27.316, 280.000, 1016.229126, 17.230000, 26.026833, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:28.316, 281.000, 1016.236389, 17.209999, 24.747690, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:29.316, 282.000, 1016.213928, 17.200001, 26.027403, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:30.316, 283.000, 1016.266174, 17.190001, 26.027594, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:31.316, 284.000, 1016.243042, 17.170000, 26.027830, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:32.316, 285.000, 1016.247314, 17.180000, 26.027782, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:33.316, 286.000, 1016.258911, 17.160000, 26.028021, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:34.316, 287.000, 1016.257324, 17.150000, 26.028349, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:35.316, 288.000, 1016.269897, 17.139999, 26.028540, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:36.316, 289.000, 1016.278137, 17.120001, 26.028776, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:37.316, 290.000, 1016.294006, 17.110001, 26.028967, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:38.316, 291.000, 1016.278809, 17.090000, 26.029299, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:39.316, 292.000, 1016.282471, 17.090000, 26.029440, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:40.316, 293.000, 1016.263611, 17.080000, 26.029631, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:41.316, 294.000, 1016.275818, 17.059999, 26.030006, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:42.316, 295.000, 1016.276855, 17.049999, 26.030195, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:43.316, 296.000, 1016.287781, 17.040001, 26.030386, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:44.316, 297.000, 1016.277161, 17.030001, 26.030575, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:45.316, 298.000, 1016.273193, 17.020000, 26.030764, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:46.316, 299.000, 1016.271851, 17.010000, 26.030907, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:47.316, 300.000, 1016.279785, 17.000000, 26.031000, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:48.316, 301.000, 1016.263611, 17.000000, 26.031143, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:49.316, 302.000, 1016.286743, 16.980000, 26.031380, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:50.316, 303.000, 1016.277832, 16.969999, 26.031660, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:51.316, 304.000, 1016.262329, 16.959999, 26.031849, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:52.316, 305.000, 1016.267944, 16.940001, 26.032133, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:53.316, 306.000, 1016.268250, 16.930000, 26.032274, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:54.316, 307.000, 1016.281494, 16.920000, 26.032511, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:55.316, 308.000, 1016.260681, 16.910000, 26.032795, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:56.316, 309.000, 1016.267273, 16.889999, 26.033031, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:57.316, 310.000, 1016.259338, 16.879999, 26.033264, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:58.316, 311.000, 1016.254395, 16.870001, 26.033501, 0.000000
-180.00000, -180.00000, 02/01/2023 21:03:59.316, 312.000, 1016.256653, 16.850000, 26.033783, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:00.316, 313.000, 1016.275818, 16.840000, 26.033972, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:01.316, 314.000, 1016.285095, 16.830000, 26.034161, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:02.316, 315.000, 1016.263306, 16.820000, 26.034491, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:03.316, 316.000, 1016.260925, 16.809999, 26.034679, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:04.316, 317.000, 1016.261292, 16.790001, 26.034912, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:05.316, 318.000, 1016.263916, 16.780001, 26.035101, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:06.316, 319.000, 1016.270508, 16.770000, 26.035337, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:07.316, 320.000, 1016.241455, 16.760000, 26.035620, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:08.316, 321.000, 1016.226868, 16.730000, 26.035997, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:09.316, 322.000, 1016.251953, 16.709999, 26.036373, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:10.316, 323.000, 1016.268433, 16.700001, 26.036699, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:11.316, 324.000, 1016.262146, 16.690001, 26.036840, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:12.316, 325.000, 1016.248291, 16.680000, 26.037029, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:13.316, 326.000, 1016.242676, 16.670000, 26.037216, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:14.316, 327.000, 1016.261169, 16.650000, 26.037594, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:15.316, 328.000, 1016.270691, 16.629999, 26.037922, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:16.316, 329.000, 1016.266357, 16.610001, 26.038296, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:17.316, 330.000, 1016.313965, 16.600000, 26.038534, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:18.316, 331.000, 1016.285217, 16.590000, 26.038721, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:19.316, 332.000, 1016.286133, 16.580000, 26.038910, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:20.316, 333.000, 1016.274902, 16.570000, 26.039051, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:21.316, 334.000, 1016.261658, 16.559999, 26.039286, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:22.316, 335.000, 1016.243103, 16.540001, 26.039614, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:23.316, 336.000, 1016.247437, 16.520000, 26.039892, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:24.316, 337.000, 1016.229858, 16.510000, 26.040173, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:25.316, 338.000, 1016.219604, 16.490000, 26.040501, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:26.316, 339.000, 1016.210693, 16.469999, 26.040924, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:27.316, 340.000, 1016.188538, 16.459999, 26.041111, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:28.316, 341.000, 1016.214600, 16.450001, 26.041204, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:29.316, 342.000, 1016.225403, 16.440001, 26.041481, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:30.316, 343.000, 1016.226746, 16.420000, 26.041809, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:31.316, 344.000, 1016.223022, 16.400000, 26.042137, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:32.316, 345.000, 1016.205505, 16.389999, 26.042418, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:33.316, 346.000, 1016.208496, 16.370001, 26.042746, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:34.316, 347.000, 1016.217407, 16.370001, 26.042793, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:35.316, 348.000, 1016.213684, 16.360001, 26.042976, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:36.316, 349.000, 1016.201416, 16.350000, 26.043163, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:37.316, 350.000, 1016.206421, 16.330000, 26.043398, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:38.316, 351.000, 1016.188538, 16.330000, 26.043537, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:39.316, 352.000, 1016.173340, 16.309999, 26.043865, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:40.316, 353.000, 1016.199707, 16.299999, 26.044098, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:41.316, 354.000, 1016.192078, 16.280001, 26.044378, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:42.316, 355.000, 1016.182434, 16.270000, 27.320808, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:43.316, 356.000, 1016.191345, 16.250000, 27.321045, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:44.316, 357.000, 1016.183655, 16.240000, 27.321280, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:45.316, 358.000, 1016.198181, 16.219999, 27.321554, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:46.316, 359.000, 1016.190186, 16.200001, 27.321869, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:47.316, 360.000, 1016.176575, 16.190001, 27.321947, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:48.316, 361.000, 1016.167297, 16.170000, 27.322258, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:49.316, 362.000, 1016.182495, 16.170000, 27.322376, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:50.316, 363.000, 1016.158630, 16.139999, 27.322727, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:51.316, 364.000, 1016.149353, 16.129999, 27.322964, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:52.316, 365.000, 1016.173767, 16.120001, 27.323042, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:53.316, 366.000, 1016.150269, 16.110001, 27.323315, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:54.316, 367.000, 1016.164429, 16.090000, 27.323547, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:55.316, 368.000, 1016.119812, 16.080000, 27.323742, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:56.316, 369.000, 1016.111511, 16.070000, 27.323938, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:57.316, 370.000, 1016.123047, 16.049999, 27.324133, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:58.316, 371.000, 1016.123962, 16.040001, 27.324289, 0.000000
-180.00000, -180.00000, 02/01/2023 21:04:59.316, 372.000, 1016.112366, 16.030001, 27.324486, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:00.316, 373.000, 1016.093140, 16.020000, 27.324720, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:01.316, 374.000, 1016.111633, 16.000000, 27.324911, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:02.316, 375.000, 1016.098389, 15.990000, 27.325108, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:03.316, 376.000, 1016.127686, 15.970000, 27.325380, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:04.316, 377.000, 1016.126343, 15.960000, 27.325497, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:05.316, 378.000, 1016.118652, 15.950000, 27.325731, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:06.316, 379.000, 1016.114990, 15.930000, 27.326004, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:07.316, 380.000, 1016.111633, 15.920000, 27.326199, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:08.316, 381.000, 1016.104675, 15.910000, 27.326351, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:09.316, 382.000, 1016.104553, 15.880000, 27.326742, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:10.316, 383.000, 1016.133179, 15.870000, 27.326975, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:11.316, 384.000, 1016.128845, 15.850000, 27.327208, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:12.316, 385.000, 1016.127869, 15.850000, 27.327248, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:13.316, 386.000, 1016.106934, 15.830000, 27.327555, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:14.316, 387.000, 1016.101929, 15.800000, 27.327944, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:15.316, 388.000, 1016.123352, 15.800000, 27.327944, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:16.316, 389.000, 1016.097168, 15.780000, 27.328255, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:17.316, 390.000, 1016.106384, 15.770000, 27.328411, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:18.316, 391.000, 1016.075928, 15.750000, 27.328760, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:19.316, 392.000, 1016.067322, 15.740000, 27.328913, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:20.316, 393.000, 1016.108459, 15.730000, 27.329105, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:21.316, 394.000, 1016.101807, 15.720000, 27.329300, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:22.316, 395.000, 1016.072388, 15.700000, 27.329611, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:23.316, 396.000, 1016.066040, 15.690000, 27.329727, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:24.316, 397.000, 1016.067383, 15.680000, 27.329803, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:25.316, 398.000, 1016.064636, 15.670000, 27.330036, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:26.316, 399.000, 1016.070496, 15.650000, 27.330265, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:27.316, 400.000, 1016.068420, 15.640000, 27.330536, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:28.316, 401.000, 1016.052856, 15.630000, 27.330692, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:29.316, 402.000, 1016.052185, 15.610000, 27.330847, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:30.316, 403.000, 1016.058716, 15.600000, 27.331039, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:31.316, 404.000, 1016.033936, 15.590000, 27.331234, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:32.316, 405.000, 1016.052979, 15.580000, 27.331388, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:33.316, 406.000, 1016.044983, 15.570000, 27.331577, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:34.316, 407.000, 1016.060120, 15.560000, 27.331694, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:35.316, 408.000, 1016.057007, 15.540000, 27.332003, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:36.316, 409.000, 1016.040527, 15.530000, 27.332123, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:37.316, 410.000, 1016.031799, 15.510000, 27.332392, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:38.316, 411.000, 1016.031738, 15.500000, 27.332584, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:39.316, 412.000, 1016.053772, 15.490000, 27.332817, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:40.316, 413.000, 1016.046814, 15.480000, 27.332893, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:41.316, 414.000, 1016.043762, 15.470000, 27.333084, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:42.316, 415.000, 1016.037720, 15.450000, 27.333315, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:43.316, 416.000, 1016.016785, 15.420000, 27.333738, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:44.316, 417.000, 1016.008484, 15.410000, 27.333931, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:45.316, 418.000, 1015.994263, 15.400000, 27.334162, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:46.316, 419.000, 1016.003723, 15.390000, 27.334314, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:47.316, 420.000, 1015.998962, 15.370000, 27.334621, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:48.316, 421.000, 1015.998291, 15.360000, 27.334776, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:49.316, 422.000, 1016.004822, 15.360000, 27.334776, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:50.316, 423.000, 1015.993896, 15.340000, 28.608028, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:51.316, 424.000, 1015.983582, 15.320000, 28.608246, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:52.316, 425.000, 1015.986816, 15.310000, 28.608400, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:53.316, 426.000, 1016.018616, 15.290000, 28.608646, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:54.316, 427.000, 1015.983582, 15.270000, 28.608864, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:55.316, 428.000, 1015.985107, 15.260000, 28.609018, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:56.316, 429.000, 1015.989685, 15.250000, 28.609079, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:57.316, 430.000, 1015.970215, 15.250000, 28.609173, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:58.316, 431.000, 1015.976746, 15.230000, 27.336615, 0.000000
-180.00000, -180.00000, 02/01/2023 21:05:59.316, 432.000, 1015.973022, 15.230000, 28.609390, 0.000000
-180.00000, -180.00000, 02/01/2023 21:06:00.316, 433.000, 1015.959167, 15.210000, 28.609573, 0.000000
-180.00000, -180.00000, 02/01/2023 21:06:01.316, 434.000, 1015.959656, 15.200000, 28.609758, 0.000000
-180.00000, -180.00000, 02/01/2023 21:06:02.316, 435.000, 1015.964233, 15.190000, 28.609819, 0.000000
-180.00000, -180.00000, 02/01/2023 21:06:03.316, 436.000, 1015.956238, 15.190000, 28.609913, 0.000000
